,,PDemand,QDemand
2021,5338,6.96,9.13
2021,5339,6.91,9.5
2021,5340,6.87,9.66
2021,5341,7.05,9.79
2021,5342,6.96,9.91
2021,5343,6.98,10.04
2021,5344,6.99,9.86
2021,5345,6.99,9.94
2021,5346,6.95,9.9
2021,5347,6.98,9.49
2021,5348,7.15,9.22
2021,5349,7.02,9.39
2021,5350,7.04,9.15
2021,5351,7.03,9.2
2021,5352,6.98,9.36
2021,5353,6.97,8.92
2021,5354,6.96,8.56
2021,5355,7.01,8.42
2021,5356,6.96,9.32
2021,5357,6.95,8.19
2021,5358,6.93,8.62
2021,5359,6.9,9.02
2021,5360,6.89,8.15
2021,5361,6.91,7.15
2021,5362,6.82,7.81
2021,5363,6.83,8.87
2021,5364,7,8.89
2021,5365,6.93,8.36
2021,5366,6.97,8.67
2021,5367,6.75,7.56
2021,5368,6.47,5.32
2021,5369,6.4,5.51
2021,5370,6.3,4.77
2021,5371,6.28,4.56
2021,5372,6.34,4.49
2021,5373,6.9,3.89
2021,5374,6.94,6.16
2021,5375,6.83,7.29
2021,5376,6.84,7.67
2021,5377,6.86,7.77
2021,5378,6.89,8.69
2021,5379,6.94,7.18
2021,5380,6.92,7.35
2021,5381,6.85,7.54
2021,5382,6.87,7.55
2021,5383,6.83,7.59
2021,5384,6.8,7.18
2021,5385,6.82,7.36
2021,5386,6.87,7.91
2021,5387,6.86,8.32
2021,5388,6.96,9.16
2021,5389,7.06,6.55
2021,5390,6.93,5.15
2021,5391,6.94,4.79
2021,5392,7.09,4.76
2021,5393,7.07,5.02
2021,5394,7.06,8.3
2021,5395,7.03,9.3
2021,5396,6.97,10.09
2021,5397,6.98,9.68
2021,5398,7.01,8.31
2021,5399,6.94,8.05
2021,5400,6.93,7.95
2021,5401,6.87,8.5
2021,5402,6.83,8.47
2021,5403,6.84,7.17
2021,5404,6.86,7.11
2021,5405,6.8,6.97
2021,5406,6.75,6.91
2021,5407,6.71,7.19
2021,5408,6.71,7.8
2021,5409,6.73,8.04
2021,5410,6.84,8.53
2021,5411,6.78,8.16
2021,5412,6.9,8.37
2021,5413,7.05,10.06
2021,5414,6.99,11.4
2021,5415,7,11.33
2021,5416,7.03,9.8
2021,5417,4.52,8.05
2021,5418,4.46,9.96
2021,5419,5.74,10.55
2021,5420,5.62,11.28
2021,5421,5.59,11.67
2021,5422,6.03,9.78
2021,5423,6.33,8.99
2021,5424,6.46,8.64
2021,5425,6.7,8.03
2021,5426,6.64,7.94
2021,5427,6.68,7.85
2021,5428,6.82,8.01
2021,5429,6.81,7.44
2021,5430,6.8,7.08
2021,5431,6.78,7.04
2021,5432,6.76,7.26
2021,5433,6.75,8.35
2021,5434,6.81,10.17
2021,5435,6.81,9.89
2021,5436,6.89,9.08
2021,5437,7.02,9.25
2021,5438,7.01,10.71
2021,5439,7.02,11.26
2021,5440,7.04,10.35
2021,5441,7.06,10.16
2021,5442,6.98,10.19
2021,5443,7.02,11.41
2021,5444,7.07,11.9
2021,5445,7.18,9.37
2021,5446,7.15,8.65
2021,5447,7.12,8.85
2021,5448,7.11,8.66
2021,5449,7.09,8.53
2021,5450,7.07,8.49
2021,5451,7.09,8.17
2021,5452,7.16,7.95
2021,5453,7.22,7.85
2021,5454,7.15,7.85
2021,5455,7.17,7.55
2021,5456,7.11,7.49
2021,5457,7.13,8.03
2021,5458,7.13,8.89
2021,5459,7.09,9.13
2021,5460,7.15,9.17
2021,5461,7.26,9.66
2021,5462,7.2,10.1
2021,5463,7.16,10.78
2021,5464,7.16,10.89
2021,5465,7.17,11.37
2021,5466,7.18,11.53
2021,5467,7.2,10.75
2021,5468,7.15,11.49
2021,5469,7.31,10.2
2021,5470,7.27,9.66
2021,5471,7.23,9.64
2021,5472,7.15,8.99
2021,5473,7.19,9.31
2021,5474,7.13,9.09
2021,5475,7,8.39
2021,5476,7.07,8.08
2021,5477,7.16,7.63
2021,5478,7.06,7.47
2021,5479,7.05,7.44
2021,5480,6.99,6.62
2021,5481,7.04,8.15
2021,5482,7.05,9.04
2021,5483,7.09,9.89
2021,5484,7.14,10.3
2021,5485,7.13,10.72
2021,5486,7.12,11.01
2021,5487,7.07,11.16
2021,5488,7.05,11.16
2021,5489,7.11,11.11
2021,5490,7.13,11.21
2021,5491,7.11,11.22
2021,5492,7.18,11.3
2021,5493,7.23,11.08
2021,5494,7.12,8.88
2021,5495,6.77,5.1
2021,5496,7.24,5.44
2021,5497,7.11,7.8
2021,5498,7.08,8.4
2021,5499,7.05,8.32
2021,5500,7.1,7.9
2021,5501,7.06,7.45
2021,5502,7.03,7.51
2021,5503,7.08,7.33
2021,5504,7.06,7.49
2021,5505,7.07,8.53
2021,5506,7.05,9.31
2021,5507,7.11,9.85
2021,5508,7.05,10.02
2021,5509,7.14,10.15
2021,5510,7.11,10.55
2021,5511,7.17,10.99
2021,5512,7.13,11.23
2021,5513,7.12,11.27
2021,5514,7.12,11.94
2021,5515,7.14,11.19
2021,5516,7.16,10.25
2021,5517,7.08,10.29
2021,5518,7.11,9.61
2021,5519,7.13,9.21
2021,5520,7.1,8.84
2021,5521,6.63,5.85
2021,5522,7.08,8.27
2021,5523,7.1,8.73
2021,5524,7.08,8.57
2021,5525,6.99,8.29
2021,5526,7.04,8.43
2021,5527,7.07,8.05
2021,5528,7.04,7.23
2021,5529,7.21,8.22
2021,5530,7.23,8.57
2021,5531,7.24,8.95
2021,5532,7.25,10.25
2021,5533,7.27,9.88
2021,5534,7.2,8.86
2021,5535,6.62,6.3
2021,5536,7.25,6.8
2021,5537,7.18,8.33
2021,5538,7.15,9.51
2021,5539,7.12,9.35
2021,5540,7.19,8.97
2021,5541,7.14,8.89
2021,5542,7.1,8.88
2021,5543,7.12,8.87
2021,5544,7.12,8.6
2021,5545,7.14,8.53
2021,5546,7.12,7.75
2021,5547,7.12,7.86
2021,5548,7.2,7.65
2021,5549,7.16,7.47
2021,5550,7.15,7.57
2021,5551,7.19,7.71
2021,5552,7.11,7.71
2021,5553,7.12,7.81
2021,5554,7.17,7.91
2021,5555,7.21,8.19
2021,5556,7.29,7.65
2021,5557,7.32,7.52
2021,5558,7.29,7.74
2021,5559,7.28,7.76
2021,5560,7.27,7.98
2021,5561,7.23,8.21
2021,5562,7.18,7.97
2021,5563,7.14,8.42
2021,5564,7.2,7.87
2021,5565,7.23,7.63
2021,5566,7.16,8.55
2021,5567,7.16,11.36
2021,5568,7.12,10.57
2021,5569,7.09,9.72
2021,5570,7.1,9.07
2021,5571,6.97,9.05
2021,5572,7.19,8.55
2021,5573,7.22,8.15
2021,5574,7.18,7.13
2021,5575,7.2,6.99
2021,5576,7.21,6.63
2021,5577,7.21,7.07
2021,5578,7.09,7.56
2021,5579,6.98,8.19
2021,5580,6.97,7.81
2021,5581,7.02,8.14
2021,5582,6.79,8.96
2021,5583,6.83,10.12
2021,5584,6.92,9.57
2021,5585,7.03,9.09
2021,5586,7.16,8.31
2021,5587,7.16,8.43
2021,5588,7.15,9.34
2021,5589,7.32,8.87
2021,5590,7.14,8.72
2021,5591,7,7.11
2021,5592,6.96,6.89
2021,5593,6.94,6.2
2021,5594,6.91,6.13
2021,5595,6.85,6.15
2021,5596,6.8,5.42
2021,5597,6.74,5.47
2021,5598,6.88,5.55
2021,5599,6.92,4.61
2021,5600,6.88,4.68
2021,5601,6.72,6.2
2021,5602,6.82,7.6
2021,5603,7,7.79
2021,5604,6.99,7.33
2021,5605,6.81,7.4
2021,5606,6.8,7.2
2021,5607,6.89,7.28
2021,5608,6.92,7.31
2021,5609,6.94,8.25
2021,5610,6.93,10.87
2021,5611,6.99,12.01
2021,5612,7.11,10.91
2021,5613,7.16,10.11
2021,5614,7.07,8.4
2021,5615,7.04,7.8
2021,5616,7.05,7.74
2021,5617,7.05,7.71
2021,5618,7.09,7.76
2021,5619,7.15,8.03
2021,5620,7.19,6.96
2021,5621,7.1,7.38
2021,5622,7.08,6.51
2021,5623,7.1,6.79
2021,5624,7.03,6.47
2021,5625,7.11,7.18
2021,5626,7.13,8.11
2021,5627,7.17,8.29
2021,5628,7.23,8.28
2021,5629,7.17,8.67
2021,5630,7.16,9.53
2021,5631,7.11,11.19
2021,5632,7.11,10.06
2021,5633,7.05,9.58
2021,5634,7.13,9.71
2021,5635,7.13,11.1
2021,5636,7.21,12.11
2021,5637,7.08,11.49
2021,5638,7.07,7.97
2021,5639,6.97,7.67
2021,5640,6.92,7.53
2021,5641,6.94,7.01
2021,5642,7.01,7.33
2021,5643,6.96,6.73
2021,5644,7.02,6.75
2021,5645,7.02,6.91
2021,5646,7.01,7.12
2021,5647,6.97,8.79
2021,5648,6.84,7.54
2021,5649,6.85,9.75
2021,5650,6.85,8.1
2021,5651,6.87,8.73
2021,5652,6.85,10.05
2021,5653,7.09,11.84
2021,5654,7.09,11.86
2021,5655,6.99,12.15
2021,5656,7,11.92
2021,5657,7.02,12.03
2021,5658,6.97,9.47
2021,5659,7.01,10.89
2021,5660,7.03,10.73
2021,5661,7.07,9.03
2021,5662,7.01,8.66
2021,5663,6.91,8.07
2021,5664,6.92,7.73
2021,5665,6.97,8.22
2021,5666,6.99,8.71
2021,5667,7,8.1
2021,5668,7,7.98
2021,5669,6.96,7.78
2021,5670,7.02,7.5
2021,5671,7,6.98
2021,5672,7.01,7.35
2021,5673,7.06,7.49
2021,5674,7.07,8.23
2021,5675,7.09,8.8
2021,5676,7.01,9.91
2021,5677,7.06,9.21
2021,5678,7.07,8.92
2021,5679,7.04,9.16
2021,5680,7,9.55
2021,5681,7.04,10.41
2021,5682,7.02,10.69
2021,5683,6.98,11.02
2021,5684,6.99,10.73
2021,5685,7.02,10.78
2021,5686,6.98,9.67
2021,5687,6.97,10.15
2021,5688,7.01,9.58
2021,5689,6.99,9.99
2021,5690,7.01,9.67
2021,5691,6.96,8.62
2021,5692,6.98,8.48
2021,5693,7.03,8.78
2021,5694,7.01,9.14
2021,5695,7.05,8.69
2021,5696,6.99,8.65
2021,5697,6.96,8.39
2021,5698,7.03,8.7
2021,5699,7.07,9
2021,5700,6.96,9.51
2021,5701,6.44,7.11
2021,5702,6.97,6.42
2021,5703,7.03,9.09
2021,5704,7.04,9.12
2021,5705,6.71,8.87
2021,5706,6.97,8.1
2021,5707,7.05,7.96
2021,5708,7.08,10.21
2021,5709,7.05,11.68
2021,5710,7.02,10.97
2021,5711,6.92,9.64
2021,5712,6.9,9.59
2021,5713,6.86,7.77
2021,5714,6.86,7
2021,5715,6.85,8.91
2021,5716,6.91,8.72
2021,5717,6.9,8.68
2021,5718,6.95,8.88
2021,5719,6.81,7.94
2021,5720,6.87,7.95
2021,5721,6.86,8.69
2021,5722,6.98,9.01
2021,5723,6.91,8.96
2021,5724,7.07,8.57
2021,5725,7.11,8.58
2021,5726,7.11,8.78
2021,5727,7.13,9.35
2021,5728,7.11,9.29
2021,5729,6.76,8.24
2021,5730,7.13,8.92
2021,5731,7.15,8.54
2021,5732,7.13,8.18
2021,5733,7.15,7.48
2021,5734,7.16,7.6
2021,5735,7.12,7.31
2021,5736,7.05,7.37
2021,5737,7.02,7.57
2021,5738,7.05,7.66
2021,5739,7.07,7.79
2021,5740,7.01,7.37
2021,5741,7.02,7.28
2021,5742,7.02,7.6
2021,5743,6.96,7.39
2021,5744,6.94,7.67
2021,5745,6.95,8.18
2021,5746,7.04,8.86
2021,5747,7.1,8.88
2021,5748,7.16,6.32
2021,5749,7.17,5.83
2021,5750,7.19,5.97
2021,5751,7.22,6.06
2021,5752,7.19,5.94
2021,5753,7.16,5.73
2021,5754,7.16,7.69
2021,5755,7.01,10.04
2021,5756,7.12,9.35
2021,5757,7.22,8.57
2021,5758,7.2,8.05
2021,5759,7.16,7.52
2021,5760,7.19,7.67
2021,5761,7.13,7.9
2021,5762,7.11,7.66
2021,5763,7.11,8.75
2021,5764,7.16,7.77
2021,5765,7.09,7.62
2021,5766,7.07,7.56
2021,5767,6.99,8.12
2021,5768,6.91,7.96
2021,5769,6.97,8.56
2021,5770,7.06,8.41
2021,5771,7.12,8.81
2021,5772,7.06,9.01
2021,5773,7.14,10.38
2021,5774,7.15,9.75
2021,5775,6.74,9.63
2021,5776,6.91,10.11
2021,5777,7.03,10.57
2021,5778,7.03,9.74
2021,5779,6.7,9.57
2021,5780,6.94,10.71
2021,5781,7.05,9.09
2021,5782,7.04,8.99
2021,5783,7,8.2
2021,5784,7,7.58
2021,5785,7.01,8.26
2021,5786,6.94,8.42
2021,5787,7.02,8.05
2021,5788,7.04,7.73
2021,5789,7.04,7.54
2021,5790,6.15,2.94
2021,5791,5.51,0.3
2021,5792,5.45,0.1
2021,5793,5.41,0.08
2021,5794,5.35,0.08
2021,5795,5.6,0.46
2021,5796,6.39,0.91
2021,5797,7.05,7.92
2021,5798,7.04,12.85
2021,5799,7.06,13.21
2021,5800,7.07,13.34
2021,5801,7.11,13.39
2021,5802,7.11,13.96
2021,5803,6.46,12.25
2021,5804,6.73,14.34
2021,5805,6.96,13.71
2021,5806,6.93,12.48
2021,5807,6.91,12.81
2021,5808,6.93,13.33
2021,5809,6.91,12.9
2021,5810,6.9,12.72
2021,5811,6.94,12.73
2021,5812,6.88,12.22
2021,5813,6.84,12.35
2021,5814,6.86,12.37
2021,5815,6.81,12.42
2021,5816,6.78,12.36
2021,5817,6.78,13.21
2021,5818,6.82,14.47
2021,5819,6.85,15.28
2021,5820,6.95,15.5
2021,5821,7,15.73
2021,5822,7,15.64
2021,5823,7.01,15.63
2021,5824,7.01,15.49
2021,5825,6.99,15.91
2021,5826,7,15.61
2021,5827,6.95,15.67
2021,5828,6.95,14.84
2021,5829,7.04,14.02
2021,5830,7,13.54
2021,5831,6.95,12.73
2021,5832,6.92,13.38
2021,5833,6.89,13.78
2021,5834,6.86,13.28
2021,5835,6.94,13.46
2021,5836,6.99,13.21
2021,5837,6.93,13.03
2021,5838,6.94,13.12
2021,5839,6.91,13.12
2021,5840,6.86,13.18
2021,5841,6.88,14.18
2021,5842,6.93,15.33
2021,5843,7.03,15.44
2021,5844,6.97,15.63
2021,5845,7.07,15.53
2021,5846,7.05,15.86
2021,5847,7.05,16.09
2021,5848,7.06,16.06
2021,5849,7.04,15.86
2021,5850,7.05,15.72
2021,5851,7.09,15.03
2021,5852,7.08,14.61
2021,5853,7.1,14.1
2021,5854,7.1,13.6
2021,5855,7.07,12.86
2021,5856,7.07,13.24
2021,5857,7.09,13.35
2021,5858,7.03,13.12
2021,5859,7.1,13
2021,5860,7.1,12.88
2021,5861,7.09,12.94
2021,5862,7.09,12.94
2021,5863,7.03,12.9
2021,5864,6.97,12.92
2021,5865,7.01,13
2021,5866,7.1,13.69
2021,5867,7.07,14.39
2021,5868,6.95,14.6
2021,5869,7.05,14.38
2021,5870,7.14,15.39
2021,5871,7.13,15.11
2021,5872,7.1,14.95
2021,5873,7.1,15.12
2021,5874,7.09,14.7
2021,5875,7.11,15.34
2021,5876,7.1,15.29
2021,5877,7.1,14.8
2021,5878,7.08,14.61
2021,5879,7.03,14.29
2021,5880,7.11,14.24
2021,5881,7.09,14.26
2021,5882,7.13,14.41
2021,5883,7.1,13.95
2021,5884,7.04,13.68
2021,5885,7.1,13.52
2021,5886,7.13,13.51
2021,5887,6.95,13.41
2021,5888,7.06,13.24
2021,5889,7.09,14.16
2021,5890,7.12,15.48
2021,5891,7.11,16.76
2021,5892,7.07,16.71
2021,5893,6.95,16.56
2021,5894,7.11,17.84
2021,5895,7.13,15.2
2021,5896,7.09,14.53
2021,5897,7.04,14.65
2021,5898,6.96,14.65
2021,5899,6.97,14.45
2021,5900,7.06,14.73
2021,5901,7.07,14.75
2021,5902,7.06,13.97
2021,5903,7.01,13.8
2021,5904,6.94,13.09
2021,5905,6.79,13.4
2021,5906,6.82,13.67
2021,5907,6.87,13.66
2021,5908,6.99,13.41
2021,5909,6.95,13.39
2021,5910,6.91,13.77
2021,5911,6.95,13.87
2021,5912,6.95,13.72
2021,5913,6.97,14.34
2021,5914,7.01,14.56
2021,5915,6.97,15.31
2021,5916,6.94,15.64
2021,5917,6.59,15.72
2021,5918,6.66,15.66
2021,5919,6.74,15.8
2021,5920,6.91,15.49
2021,5921,6.94,15.31
2021,5922,6.87,15.26
2021,5923,6.84,15.2
2021,5924,6.89,14.83
2021,5925,6.97,14.46
2021,5926,6.65,12.32
2021,5927,6.37,6.44
2021,5928,6.82,7.2
2021,5929,6.85,13.65
2021,5930,6.92,13.77
2021,5931,6.91,13.92
2021,5932,6.82,13.4
2021,5933,6.78,13.62
2021,5934,6.76,13.43
2021,5935,6.74,13.34
2021,5936,6.73,13.29
2021,5937,6.76,13.55
2021,5938,6.8,13.73
2021,5939,6.83,13.94
2021,5940,6.82,14.2
2021,5941,6.92,14.49
2021,5942,6.87,14.46
2021,5943,6.91,14.82
2021,5944,6.84,14.68
2021,5945,6.86,14.58
2021,5946,6.82,14.77
2021,5947,6.86,14.96
2021,5948,6.82,14.61
2021,5949,6.87,14.13
2021,5950,6.73,13.81
2021,5951,6.73,13.69
2021,5952,6.69,13.78
2021,5953,6.71,13.54
2021,5954,6.67,13.39
2021,5955,6.65,12.93
2021,5956,6.7,12.4
2021,5957,6.68,13.33
2021,5958,6.58,13.07
2021,5959,6.58,12.69
2021,5960,6.54,14.83
2021,5961,6.59,18.84
2021,5962,6.62,16.32
2021,5963,6.64,18.2
2021,5964,6.63,17.91
2021,5965,6.72,17.9
2021,5966,6.66,17.09
2021,5967,6.67,17.17
2021,5968,6.66,17.29
2021,5969,6.72,17.53
2021,5970,6.71,17.51
2021,5971,6.71,17.54
2021,5972,6.6,16.68
2021,5973,6.41,12.21
2021,5974,6.72,11.5
2021,5975,6.6,11.63
2021,5976,6.48,16.16
2021,5977,6.45,15.86
2021,5978,6.49,16.57
2021,5979,6.55,16.73
2021,5980,6.67,16.73
2021,5981,6.58,16.96
2021,5982,6.54,16.99
2021,5983,6.55,16.99
2021,5984,6.5,17.01
2021,5985,6.54,16.97
2021,5986,6.59,17.04
2021,5987,6.74,17.08
2021,5988,6.76,17.23
2021,5989,6.85,17.32
2021,5990,6.87,17.52
2021,5991,6.89,18.07
2021,5992,6.86,18.12
2021,5993,6.86,18.09
2021,5994,6.85,17.49
2021,5995,6.87,17.65
2021,5996,6.95,17.41
2021,5997,6.92,17.24
2021,5998,6.83,17.05
2021,5999,6.78,17.02
2021,6000,6.78,17.06
2021,6001,6.86,17.33
2021,6002,6.87,17.52
2021,6003,6.86,17.26
2021,6004,6.89,16.83
2021,6005,6.88,16.73
2021,6006,6.75,16.54
2021,6007,6.77,16.54
2021,6008,6.69,16.58
2021,6009,6.69,16.77
2021,6010,6.77,16.92
2021,6011,6.87,17.13
2021,6012,6.9,17.6
2021,6013,6.85,17.68
2021,6014,6.89,17.57
2021,6015,6.9,17.88
2021,6016,6.9,17.46
2021,6017,6.83,17.99
2021,6018,6.88,18.04
2021,6019,6.83,18.23
2021,6020,6.86,18.23
2021,6021,6.97,17.79
2021,6022,6.92,17.29
2021,6023,6.86,17.19
2021,6024,6.85,17.56
2021,6025,6.79,17.56
2021,6026,6.81,17.37
2021,6027,6.71,17.03
2021,6028,6.89,17.24
2021,6029,6.72,16.94
2021,6030,6.7,16.66
2021,6031,6.62,16.68
2021,6032,6.62,16.56
2021,6033,6.37,15.03
2021,6034,6.78,17.52
2021,6035,6.84,17.8
2021,6036,6.85,18.2
2021,6037,6.97,18.08
2021,6038,6.82,18.35
2021,6039,6.79,18.25
2021,6040,6.75,18.31
2021,6041,6.77,18.52
2021,6042,6.8,18.41
2021,6043,6.79,18.58
2021,6044,6.94,18.62
2021,6045,6.8,18.45
2021,6046,6.76,18.36
2021,6047,6.74,18.41
2021,6048,6.68,18.52
2021,6049,6.69,18.22
2021,6050,6.73,18.14
2021,6051,6.74,18.12
2021,6052,6.87,18.21
2021,6053,6.81,18
2021,6054,6.76,17.85
2021,6055,6.77,17.48
2021,6056,6.79,17.55
2021,6057,6.72,17.26
2021,6058,6.69,17.57
2021,6059,6.73,17.79
2021,6060,6.75,17.65
2021,6061,6.71,17.91
2021,6062,6.71,17.77
2021,6063,6.7,17.94
2021,6064,6.68,18.02
2021,6065,6.79,17.96
2021,6066,6.79,17.78
2021,6067,6.84,17.74
2021,6068,6.86,17.79
2021,6069,6.73,18.06
2021,6070,6.71,17.96
2021,6071,6.72,17.98
2021,6072,6.66,17.94
2021,6073,6.69,17.91
2021,6074,6.64,17.97
2021,6075,6.65,17.83
2021,6076,6.8,17.9
2021,6077,6.59,18.09
2021,6078,6.58,17.92
2021,6079,6.63,18.04
2021,6080,6.62,18.05
2021,6081,6.73,18.28
2021,6082,6.77,18.27
2021,6083,6.91,18.14
2021,6084,7.01,18.33
2021,6085,6.93,18.64
2021,6086,6.93,18.69
2021,6087,6.98,18.97
2021,6088,6.99,18.74
2021,6089,6.99,18.22
2021,6090,6.99,18.19
2021,6091,6.96,18.22
2021,6092,7.07,17.99
2021,6093,7.08,17.42
2021,6094,6.94,17.19
2021,6095,6.92,17.05
2021,6096,6.92,17.12
2021,6097,6.9,17.09
2021,6098,6.91,17.03
2021,6099,6.85,17.03
2021,6100,6.98,17.03
2021,6101,6.81,16.89
2021,6102,6.74,16.84
2021,6103,6.76,16.95
2021,6104,6.78,16.79
2021,6105,6.73,16.83
2021,6106,6.81,17.07
2021,6107,6.94,17.05
2021,6108,7,17.04
2021,6109,6.99,17.7
2021,6110,7,17.66
2021,6111,7.01,17.48
2021,6112,7.05,17.64
2021,6113,7.06,17.86
2021,6114,7.08,18.2
2021,6115,7.05,18.06
2021,6116,7.07,17.76
2021,6117,7.12,17.53
2021,6118,7.02,17.62
2021,6119,6.96,17.4
2021,6120,6.93,17.46
2021,6121,6.83,17.52
2021,6122,6.81,17.66
2021,6123,6.84,17.32
2021,6124,6.94,17.33
2021,6125,6.76,17
2021,6126,6.79,16.72
2021,6127,6.75,16.75
2021,6128,6.88,16.79
2021,6129,6.77,17.05
2021,6130,6.82,17.23
2021,6131,6.87,17.2
2021,6132,6.98,17.21
2021,6133,6.87,17.61
2021,6134,6.87,17.43
2021,6135,6.81,17
2021,6136,6.87,17.1
2021,6137,6.92,17.17
2021,6138,6.92,17.33
2021,6139,6.95,17.47
2021,6140,6.87,17.49
2021,6141,7.05,17.16
2021,6142,7.01,17.01
2021,6143,6.98,17.06
2021,6144,6.98,17.16
2021,6145,6.99,17.35
2021,6146,6.97,17.4
2021,6147,6.81,17.51
2021,6148,7.1,17.3
2021,6149,6.92,17.42
2021,6150,6.88,17.24
2021,6151,6.85,17.2
2021,6152,6.82,14.23
2021,6153,6.83,17.73
2021,6154,6.78,17.51
2021,6155,6.8,17.96
2021,6156,6.91,17.62
2021,6157,6.89,17.47
2021,6158,6.88,17.79
2021,6159,6.89,18.1
2021,6160,6.83,17.76
2021,6161,6.89,17.56
2021,6162,6.78,17.67
2021,6163,6.83,17.76
2021,6164,6.81,17.75
2021,6165,6.96,17.72
2021,6166,6.86,17.61
2021,6167,6.88,17.54
2021,6168,6.85,17.47
2021,6169,6.84,17.46
2021,6170,6.93,17.64
2021,6171,7.01,17.57
2021,6172,7.07,17.47
2021,6173,6.94,17.84
2021,6174,6.93,17.49
2021,6175,6.95,17.77
2021,6176,6.94,17.76
2021,6177,6.6,16.41
2021,6178,6.74,17.92
2021,6179,7.05,18.19
2021,6180,7,18.05
2021,6181,6.85,18.58
2021,6182,6.9,19.03
2021,6183,6.94,18.84
2021,6184,6.95,18.53
2021,6185,6.98,18.39
2021,6186,6.93,18.38
2021,6187,6.89,18.59
2021,6188,6.98,18.74
2021,6189,6.99,18.49
2021,6190,6.86,18.22
2021,6191,6.89,18.12
2021,6192,6.93,18.12
2021,6193,6.9,18.14
2021,6194,6.88,18.13
2021,6195,7.07,18.24
2021,6196,6.97,18.22
2021,6197,6.89,18.19
2021,6198,6.82,18.21
2021,6199,6.86,18.47
2021,6200,6.62,12.19
2021,6201,6.9,12.81
2021,6202,6.76,14.31
2021,6203,6.9,14.31
2021,6204,6.73,14.31
2021,6205,6.65,14.31
2021,6206,6.77,14.31
2021,6207,6.48,14.31
2021,6208,6.14,14.31
2021,6209,6.03,14.31
2021,6210,6.08,14.31
2021,6211,6.21,14.31
2021,6212,6.72,14.31
2021,6213,6.86,14.31
2021,6214,6.9,14.31
2021,6215,6.89,14.31
2021,6216,6.85,14.31
2021,6217,6.82,14.31
2021,6218,6.81,14.31
2021,6219,6.79,14.31
2021,6220,6.83,14.31
2021,6221,6.76,14.31
2021,6222,6.72,14.31
2021,6223,6.69,14.31
2021,6224,6.74,14.31
2021,6225,6.69,14.31
2021,6226,6.75,14.31
2021,6227,6.73,17.41
2021,6228,6.92,17.42
2021,6229,6.95,17.29
2021,6230,7.03,17.42
2021,6231,6.94,17.7
2021,6232,6.96,17.86
2021,6233,6.98,17.8
2021,6234,7.05,17.74
2021,6235,7.02,18.21
2021,6236,6.95,17.76
2021,6237,5.91,12.84
2021,6238,5.55,11.35
2021,6239,5.47,11.16
2021,6240,5.36,11.07
2021,6241,5.43,10.83
2021,6242,6.03,12.01
2021,6243,6.48,13.62
2021,6244,6.52,13.57
2021,6245,6.53,13.48
2021,6246,6.54,13.98
2021,6247,6.69,15.06
2021,6248,6.66,14.76
2021,6249,6.68,15.1
2021,6250,6.74,13.72
2021,6251,6.81,12.76
2021,6252,6.93,9.91
2021,6253,6.9,9.7
2021,6254,6.96,7.14
2021,6255,6.98,7.33
2021,6256,7.04,7.17
2021,6257,7.07,7.4
2021,6258,7.05,7.42
2021,6259,7,7.21
2021,6260,7.02,6.97
2021,6261,6.93,6.35
2021,6262,6.89,6.82
2021,6263,6.77,17.33
2021,6264,6.66,19.58
2021,6265,6.61,19.37
2021,6266,6.6,18.82
2021,6267,6.6,18.56
2021,6268,6.61,18.44
2021,6269,6.55,18.25
2021,6270,6.64,18.01
2021,6271,6.62,18.53
2021,6272,6.62,18.62
2021,6273,6.58,18.06
2021,6274,6.66,15.01
2021,6275,6.76,15.12
2021,6276,6.83,18.04
2021,6277,6.81,15.84
2021,6278,6.91,7.86
2021,6279,6.89,12.75
2021,6280,6.92,19.16
2021,6281,6.91,18.7
2021,6282,6.76,16.71
2021,6283,6.99,16.84
2021,6284,6.92,15.44
2021,6285,7,16.12
2021,6286,6.9,15.84
2021,6287,6.88,16.08
2021,6288,6.85,16.11
2021,6289,6.88,16.11
2021,6290,6.87,16.15
2021,6291,6.86,16.06
2021,6292,6.88,16.16
2021,6293,6.83,16.08
2021,6294,6.82,16.1
2021,6295,6.81,16.23
2021,6296,6.78,16.02
2021,6297,6.79,16.1
2021,6298,6.84,16.13
2021,6299,6.8,16.09
2021,6300,6.82,16.12
2021,6301,6.99,17.04
2021,6302,6.94,18.01
2021,6303,6.98,18.02
2021,6304,7.03,18.12
2021,6305,7.03,18.08
2021,6306,7.01,18.05
2021,6307,6.99,18.2
2021,6308,6.97,18.38
2021,6309,6.89,18.53
2021,6310,6.84,17.58
2021,6311,6.81,17.81
2021,6312,6.92,17.82
2021,6313,6.9,18.12
2021,6314,6.88,18.17
2021,6315,6.88,17.66
2021,6316,6.97,17.44
2021,6317,6.87,17.29
2021,6318,6.86,17.21
2021,6319,6.79,17.23
2021,6320,6.75,17.26
2021,6321,6.73,17.52
2021,6322,6.76,17.96
2021,6323,6.76,18.4
2021,6324,6.78,18.78
2021,6325,6.86,18.81
2021,6326,6.83,18.82
2021,6327,6.87,18.72
2021,6328,6.87,18.48
2021,6329,6.44,13.19
2021,6330,6.33,11.97
2021,6331,6.41,12.39
2021,6332,6.94,16.77
2021,6333,6.86,17.85
2021,6334,6.87,18.05
2021,6335,6.83,17.47
2021,6336,6.86,17.56
2021,6337,6.88,17.88
2021,6338,6.82,18.56
2021,6339,6.88,18.66
2021,6340,6.9,18.32
